0.35766,-0.70814,-1
-0.87304,0.88458,-1
-0.46599,0.13405,1
-0.3685,-0.32796,-1
0.64541,-0.75817,-1
0.016867,-0.47888,1
-0.72474,0.75658,-1
-0.84808,0.063125,-1
-0.26646,-0.3122,-1
0.28389,0.90997,-1
-0.46428,-0.28844,-1
0.14074,-0.8601,1
0.09837,-0.0054885,1
0.41441,-0.32268,-1
-0.75285,0.80335,-1
0.88278,0.63567,-1
-0.56309,1.0265,-1
-0.6124,0.3214,-1
0.86045,-0.46636,-1
0.69896,0.13581,-1
-0.011683,-0.36255,1
-0.88121,0.9575,1
-0.13901,0.85085,-1
0.15599,0.42057,-1
-0.33749,0.8387,-1
-0.89765,-0.14759,-1
0.60541,-0.38267,-1
-0.38518,0.28908,-1
0.18969,0.75854,-1
0.46125,-0.11734,-1
-0.64395,0.68787,-1
-0.58356,-0.17927,-1
-0.23086,-0.48293,-1
-0.41876,-0.022262,-1
0.69617,-0.5924,-1
0.035398,-0.090345,1
0.59225,-0.77041,-1
-0.30101,0.9427,-1
0.43644,-0.48979,-1
-0.64472,-0.04234,-1
0.019655,-0.23851,-1
-0.65081,0.36647,-1
0.78691,-0.36531,1
-0.19541,-1.0095,1
-0.09296,0.72572,-1
0.92852,0.55394,-1
-0.61934,0.9685,-1
0.48213,0.80668,-1
-0.3601,-0.88471,-1
0.84138,-0.082841,-1
0.36062,0.95888,-1
-0.98891,0.64541,-1
-0.84309,0.64916,-1
0.91409,0.30194,1
0.61609,-0.33476,-1
0.26721,-0.33677,-1
0.94537,0.023385,-1
-0.80677,0.17129,1
-0.64842,0.19528,-1
-0.78005,-0.48629,-1
-0.36351,0.96321,-1
-0.060122,0.40032,-1
-0.7095,-0.6512,-1
-0.2008,-0.85736,-1
0.48185,0.68406,1
0.81506,0.0030223,-1
-0.30087,0.79097,-1
0.58623,-0.9769,-1
0.56094,0.69114,1
0.37799,0.98113,-1
-0.14332,-0.34669,-1
0.69039,0.57128,-1
0.64229,0.86793,-1
-0.74819,0.72901,-1
0.59033,0.90172,-1
-0.71266,0.84511,-1
0.2926,-0.026194,-1
0.015091,-0.99477,-1
0.047215,0.96949,-1
0.82561,0.54743,-1
-0.52938,0.14254,-1
-0.5291,0.59292,-1
-0.64564,-0.53897,-1
-0.078447,0.6284,-1
0.39011,0.97765,-1
-0.51585,-0.74268,-1
-0.80671,-0.77219,1
-0.61158,-0.18108,-1
0.15255,0.44552,-1
-0.027626,0.74571,1
0.80741,-0.85539,-1
-0.67013,-0.28656,-1
0.78754,-0.17463,-1
-0.44861,0.89339,-1
0.81321,-0.65256,-1
0.90906,0.35428,-1
-0.40548,-0.58964,1
-0.99792,0.56345,-1
-0.10123,1.0085,-1
-0.097661,-0.39307,-1
0.76866,0.90113,-1
-0.74672,-0.91393,-1
0.13773,0.093559,1
-0.11218,0.1311,-1
-0.80571,-0.00057647,-1
0.13971,0.59847,-1
-0.89969,-0.216,-1
-1.002,-0.63381,-1
0.54322,0.76002,-1
0.015142,-0.61434,-1
0.31336,0.60587,-1
0.23002,1.0024,-1
0.62308,0.61869,1
-0.13889,-0.79479,-1
-0.65407,0.14337,-1
0.99077,-0.4076,-1
0.51299,-0.90504,-1
-0.42663,-0.33294,-1
0.68567,-0.3385,-1
0.40007,-0.14009,-1
-0.46106,-0.53634,-1
-0.2606,0.64558,-1
0.88465,0.26556,-1
0.40975,-0.37686,-1
-0.90631,-0.52431,-1
-0.5381,-0.97416,-1
-0.52593,-0.453,-1
-0.88602,0.13971,-1
0.24238,0.62637,-1
0.52922,-0.31926,-1
0.45938,0.34259,-1
-0.70341,-0.3384,1
-0.57731,-0.49383,-1
0.49107,-0.81842,1
-0.51477,0.0021926,-1
0.48451,-0.32284,-1
-0.14071,0.2831,-1
0.7312,-0.62902,1
-0.76187,0.93601,-1
0.41099,-0.55733,-1
-0.64574,-0.22659,-1
-0.022935,-0.031253,-1
-0.88757,0.55506,-1
-0.386,0.049021,-1
-0.97947,0.53914,-1
-0.99,-0.5825,-1
-0.69322,-0.5478,-1
-0.93802,0.17708,-1
-0.31719,0.9078,1
0.9257,0.40566,-1
-0.46524,-0.61337,-1
0.90425,0.92643,-1
0.81845,0.71087,-1
0.75329,-0.14992,-1
0.13512,0.21992,-1
-0.22277,0.29384,-1
0.74539,-0.28106,-1
0.56529,-0.15906,-1
0.1897,0.37873,-1
-0.86404,-0.23647,-1
-0.80249,-0.81026,-1
-0.62155,0.70419,-1
0.59905,-0.69789,-1
0.97576,0.14163,-1
0.738,-0.68179,-1
-0.41275,-0.00015935,-1
-0.36753,0.74177,-1
-0.32401,0.089402,-1
0.60676,0.53216,-1
-0.40025,-0.13102,-1
-0.0055245,-0.30884,-1
-0.47347,0.39846,-1
-0.70277,0.15318,-1
-0.16333,-0.29512,-1
-0.5262,0.58782,-1
-0.32931,-0.48867,-1
0.81028,0.030975,-1
-0.37472,0.51311,-1
-0.56183,-0.22012,-1
0.68923,1.0027,-1
-0.79669,0.5545,-1
-0.061342,0.75918,1
0.42217,0.25356,1
-0.44325,0.19648,-1
0.094781,0.57686,-1
-0.69252,0.90176,-1
-0.49685,0.76755,-1
-0.59187,0.89295,-1
0.17776,0.62914,-1
0.67059,-0.077798,-1
0.69631,-0.51677,-1
0.059778,1.0022,-1
-0.84174,0.31591,-1
-0.67931,0.69161,-1
0.011117,-0.66716,-1
-0.65123,-0.88951,-1
-0.15454,-0.20483,1
-0.31171,0.83433,-1
0.12179,-0.28499,1
0.73072,0.47955,-1
0.56039,-0.26015,-1
-0.57823,-0.40576,-1
0.9168,-0.36302,-1
-0.89214,0.85946,-1
-0.16534,0.43112,-1
-0.37571,0.083033,-1
0.36615,-0.041107,1
-0.098486,0.85106,-1
0.04471,0.031317,1
0.013827,0.71802,-1
0.52863,0.039142,-1
0.1471,0.6695,-1
0.65126,-0.20483,-1
0.52857,0.62731,-1
-0.9588,0.53463,-1
-0.51939,-0.22348,-1
0.67932,0.65407,-1
0.60282,-0.43505,-1
-0.28511,-0.92249,-1
0.64453,-0.0096238,-1
0.075001,0.95204,-1
0.98691,0.48481,-1
-0.96382,-0.52291,-1
0.20186,0.47507,-1
0.77198,-0.88888,-1
0.9373,-0.98796,1
-0.60576,-0.70722,1
-0.96216,-0.28284,-1
-0.088568,-0.012736,1
-0.5321,0.054115,-1
-0.74981,-0.15507,-1
-0.31389,0.69682,1
0.77675,0.19506,-1
0.63372,0.34298,-1
0.13327,0.069078,-1
0.70156,-0.29614,-1
0.038383,0.23249,-1
-0.68202,-0.20455,-1
0.29231,-0.67825,-1
0.081094,-0.20891,-1
0.75478,0.61628,-1
-0.48301,0.28391,-1
0.8149,-0.97338,1
0.53571,-0.5559,-1
-0.7074,-0.88183,-1
0.92944,-0.42448,-1
0.19562,-0.76983,1
-0.68906,-0.54972,1
-0.3376,-0.96128,-1
-0.11648,0.072612,-1
-0.26245,-0.59855,-1
0.864,-0.56019,1
0.82161,0.83025,-1
-0.86155,-0.50149,1
-0.050775,0.16281,1
0.95053,0.18545,-1
-0.83335,-0.10347,1
-0.77274,-0.83942,-1
0.74666,-0.72316,-1
-0.52438,-0.58951,-1
-0.41139,0.8075,-1
-0.7971,-0.31584,-1
-0.56337,-0.15728,-1
0.67427,0.96312,-1
-0.19763,-0.93514,-1
0.90317,-0.49651,1
-0.3743,-0.90612,-1
-0.10411,0.12741,1
0.61228,-0.31548,-1
-0.41403,-0.82794,-1
-0.88455,-0.35065,-1
0.45845,0.62563,-1
-0.96179,-0.89463,-1
-0.4475,0.61159,-1
0.88995,-0.38354,-1
-0.74943,-0.6795,-1
-0.668,0.033813,1
0.28121,0.82187,-1
0.40562,0.030716,-1
0.21802,-0.53939,-1
0.60505,0.69963,1
0.86347,-0.485,1
-0.35747,0.17194,-1
-0.56165,-0.24416,-1
-0.6707,0.72903,1
-0.13089,0.39636,1
0.44356,0.22657,1
-0.65071,0.98727,-1
0.78185,-0.15663,-1
-0.49149,0.82189,1
-0.91925,-0.65584,-1
-0.63513,-0.86485,-1
-0.16372,-0.094439,1
0.58286,-0.50481,-1
-0.92819,-0.79156,-1
-0.87123,-0.28587,-1
0.57875,-0.69602,-1
0.90345,0.55431,-1
-0.086302,-0.10134,1
0.39537,-0.90604,-1
0.8605,-0.63249,-1
-0.022302,-0.25977,1
-0.9183,0.86238,-1
0.17981,-0.60837,-1
0.27513,0.051943,1
-0.018262,0.61514,-1
0.91989,-0.9307,-1
-0.41878,-0.61893,-1
-0.86182,0.10006,-1
0.18578,0.98934,-1
-0.67592,-0.54349,-1
-0.25401,0.26506,1
0.38497,-0.32982,-1
-0.77395,1.0454,-1
-0.4388,-0.94861,-1
0.52988,0.17762,-1
-0.65964,0.30707,-1
-0.1964,0.35519,-1
-0.99822,-0.8622,-1
-0.93828,-0.72441,-1
-0.42366,-0.80778,-1
-0.076621,0.18111,1
-0.6917,0.28413,1
0.60758,0.74297,-1
0.53765,0.93992,-1
0.075299,-0.39621,-1
-0.1546,0.7108,-1
-0.57091,-0.42102,-1
0.57342,-0.99081,1
-0.68442,0.81136,-1
-0.36065,-0.1199,-1
0.5917,0.26647,1
0.31198,-0.095076,-1
0.82201,-0.4001,-1
-0.86526,-0.29355,-1
-0.31873,0.96916,-1
0.45687,0.57796,-1
0.21771,0.17131,1
0.38761,-0.20812,-1
-0.90428,-0.68831,-1
0.74237,0.3308,-1
0.38739,-0.90411,-1
-0.88345,0.7469,-1
-0.48995,0.59495,1
-0.76088,-0.27066,-1
-0.30125,0.38583,-1
0.90764,0.65398,-1
0.0080769,-0.79289,-1
-0.95993,-0.57929,-1
-0.23448,0.55041,1
0.72302,0.37926,-1
0.71943,-0.029148,-1
0.86074,0.75249,-1
0.88838,-0.5044,-1
-0.42266,-0.57327,-1
-0.84441,-0.77634,-1
0.87312,-0.074426,-1
-0.8567,-0.030733,-1
0.00065855,-0.97327,-1
0.30531,-0.39509,-1
0.90404,-0.24969,-1
0.97837,-0.2923,-1
0.85872,0.38757,-1
0.41532,-0.38716,-1
0.70476,0.14286,-1
0.7369,0.89262,-1
-0.049942,0.46271,1
0.90538,-0.19791,-1
-0.60852,-0.19372,-1
-0.96257,-0.81841,-1
0.53593,0.91014,1
-0.57801,-0.98918,-1
0.78982,0.030006,-1
0.35748,0.89741,-1
-0.20415,0.52196,-1
0.86105,-0.022716,-1
0.53955,-0.71624,-1
-0.9135,0.1683,-1
0.70465,0.50895,-1
-0.049535,0.22062,-1
-0.75377,0.13638,-1
0.62597,-0.16795,-1
-0.94097,0.6518,-1
0.4222,-0.85432,-1
-0.58359,-0.93449,1
-0.52379,-0.17595,-1
-0.92817,-0.9192,-1
0.48119,0.91646,-1
0.98628,0.63286,-1
-0.41463,0.96401,1
-0.36164,-0.056722,-1
0.51991,0.20984,-1
-0.38373,-0.19692,-1
0.22451,-0.89117,-1
-0.85352,0.88888,1
0.57747,0.52094,1
0.60071,0.85372,-1
0.67615,-0.38474,-1
0.60318,0.28174,1
0.88616,-0.30765,-1
0.10434,-0.49456,-1
-0.79058,0.2971,-1
0.040878,-0.91892,-1
0.7156,-0.6943,-1
-0.34018,-0.14212,1
-0.11408,0.95143,-1
0.60922,-0.48571,-1
-0.56063,-0.74999,-1
-0.019343,0.66744,1
0.45801,-0.79084,-1
-0.28532,-0.064819,-1
0.60061,0.03701,-1
0.43345,-0.88872,-1
-0.42398,-0.23126,-1
-0.099806,0.61397,-1
-0.86582,-0.56232,-1
0.63102,0.62335,-1
0.86204,0.71618,-1
-0.14732,0.89674,-1
-0.94711,-0.26749,-1
-0.80881,-0.55248,-1
-0.020737,-0.78921,-1
0.076889,0.86189,-1
0.84414,0.97842,-1
-0.92654,0.31517,-1
-0.89185,-0.75546,-1
-0.59022,0.79196,-1
-0.42556,-0.83937,-1
-0.42183,0.53999,-1
-0.2757,0.23758,1
-0.51924,0.89923,1
0.44356,-0.8278,-1
-0.43306,-0.71999,-1
0.65679,0.12516,1
0.6611,0.72686,-1
0.76779,0.29804,-1
-0.62187,-0.40224,-1
0.51885,-0.69004,-1
0.88648,0.22194,-1
0.26229,0.45889,-1
-0.22066,0.031054,-1
-0.0042238,0.41722,1
-0.84172,0.44559,-1
-0.22905,0.80356,-1
-0.21739,0.69771,1
-0.67947,-0.6355,-1
-0.36732,0.42208,-1
0.22002,0.39451,-1
0.19657,0.61835,-1
0.25231,0.17068,-1
0.76685,0.73417,-1
0.29195,0.95411,-1
0.65432,0.52848,-1
0.046301,-0.06696,1
0.032206,0.891,-1
0.40159,0.36386,-1
0.57868,-0.73168,-1
0.74756,0.08994,-1
0.040526,0.33646,-1
0.040958,0.94328,-1
-0.46107,-0.97363,-1
0.792,-0.78499,-1
-0.74755,0.84196,-1
-0.79975,-0.30753,-1
-0.92698,0.55799,-1
0.79668,-0.43369,-1
-0.19536,-0.9325,-1
0.91904,0.61495,-1
-0.95603,0.41131,-1
-0.83169,-0.41143,-1
0.0094717,-0.75826,-1
-0.0017633,-0.63992,-1
-0.73494,0.41812,-1
0.33088,-0.25127,-1
-0.43127,-0.08843,-1
0.66356,-0.72728,-1
-0.1332,-0.1091,1
-0.80829,0.2546,-1
0.9838,-0.57975,-1
-0.27923,0.1176,-1
-0.35307,0.13626,-1
0.56929,0.32201,-1
0.36561,-0.34673,-1
-0.11152,0.94967,-1
-0.69675,-0.9636,-1
0.89739,0.27374,-1
-0.38174,-0.73995,-1
-0.049471,-0.79229,-1
0.01628,-0.32713,-1
0.17002,0.37859,-1
0.093115,-0.21428,-1
0.1738,0.14989,-1
0.43994,-0.88318,-1
-0.18101,-0.43656,-1
0.39667,-0.10589,-1
-0.26541,0.094422,-1
-0.91705,0.76123,-1
-0.4913,0.90909,-1
-0.15608,-0.19808,-1
-0.096493,0.4172,-1
0.13985,0.16279,-1
0.6749,0.45934,-1
0.26269,-0.30325,-1
0.64572,-0.018103,1
0.17043,-0.62451,1
0.48617,0.038234,-1
-0.79414,0.71859,-1
0.85286,-0.44375,-1
-0.68389,-0.12431,-1
0.17385,0.5728,-1
-0.18352,-0.21692,-1
0.7099,0.62851,-1
-0.80084,-0.99297,-1
-0.29332,0.33091,-1
-0.084829,0.70329,-1
0.59834,0.064447,-1
0.25486,-0.63639,-1
-0.83593,-0.8988,1
0.79469,0.4576,-1
-0.32458,-0.75414,-1
0.48285,-0.48241,-1
0.66325,-0.19991,-1
-0.16143,-0.34946,-1
-0.25822,0.9368,1
0.4483,-0.65454,-1
0.13379,-0.93261,-1
0.94956,-0.51038,-1
0.15449,0.42171,-1
-0.63129,0.26981,1
0.69993,0.70332,-1
0.1665,-0.21987,-1
-0.11825,-0.38865,-1
-0.91978,-0.71391,-1
0.65695,-0.3009,1
0.34004,0.29053,-1
0.34421,-0.90778,-1
-0.27592,0.66479,-1
0.0093092,-0.75645,-1
0.71991,0.96833,-1
0.70989,-0.9357,-1
-0.24559,0.010401,1
-0.24406,0.9148,-1
-0.36892,0.69346,-1
0.75369,-0.47087,-1
-0.079023,0.86648,-1
0.30769,-0.95903,-1
-0.36527,0.17621,-1
-0.67141,-0.88877,-1
-0.92483,0.21965,-1
-0.097123,0.10462,1
-0.45955,-0.39832,1
-0.31178,0.39026,-1
0.35791,0.15856,1
0.82596,-0.90766,-1
0.41189,0.074858,-1
-0.35052,-0.022079,-1
0.11728,-0.22865,-1
-0.90974,0.23676,-1
0.79471,-0.22815,1
-0.21623,-0.013955,-1
0.98766,-0.54603,-1
-0.44197,-0.46776,-1
0.78321,-0.27575,-1
-0.0063651,0.10427,1
-0.063476,-0.91583,-1
0.85611,0.94541,-1
-0.25922,-0.60757,1
0.28935,-0.52678,-1
0.77201,0.46614,-1
0.061506,-0.077364,1
0.51007,0.064549,1
0.71166,0.16814,-1
0.41145,0.99757,-1
0.09589,-0.43195,-1
-0.81369,-0.0016308,-1
0.4358,-0.19205,-1
0.62118,0.45724,-1
-0.4849,-0.65229,-1
0.31842,-0.16134,-1
-0.13659,-0.25613,1
0.80232,0.94535,-1
0.57369,0.64924,-1
-0.45684,0.038531,-1
-0.56493,-0.10079,1
-0.22287,0.82213,-1
-0.11254,0.87669,-1
0.52301,-0.35781,-1
-0.83874,0.61595,-1
-0.5729,-0.3954,1
-0.81287,0.17407,-1
-0.70801,0.08461,-1
-0.71348,0.22383,-1
0.94296,0.8462,-1
-0.12403,0.63674,-1
-0.69725,0.21977,-1
-0.94593,0.5354,-1
0.059452,-0.85085,-1
0.87615,0.4548,-1
0.051902,-0.39377,-1
-0.78055,-0.58286,1
-0.096314,-0.83834,-1
0.35996,0.95205,-1
-0.45913,-0.38494,-1
0.59923,-0.37688,-1
-0.63498,0.46687,-1
0.736,-0.95994,-1
-0.18149,0.56927,-1
-0.94725,-0.080839,-1
-0.9622,-0.8649,-1
-0.62198,-0.41578,-1
-0.1997,0.60775,-1
-0.77955,0.014592,-1
-0.26994,-0.61014,-1
-0.18761,-0.34197,-1
-0.72695,-0.17896,-1
0.22006,-0.73788,1
-0.52517,-0.26066,-1
-0.28209,-0.56872,1
-0.94127,0.46093,-1
0.28609,-0.16287,1
0.63375,-0.057953,1
0.30959,0.8574,1
-0.094559,-0.88549,-1
-0.088472,0.9183,-1
-0.042264,0.21733,-1
-0.97969,-0.22391,-1
-0.5518,0.33626,-1
-0.34503,-0.95173,-1
0.35307,0.64784,-1
-0.76138,0.16783,-1
0.69399,0.51483,-1
-0.40575,-0.36082,1
0.40051,-0.96013,-1
-0.22973,0.83836,-1
0.93943,-0.55916,-1
0.56303,-0.093822,-1
0.17956,0.28079,-1
-0.57638,-0.23989,-1
0.85679,-0.1429,-1
0.22318,-1.0003,-1
0.061632,-0.22206,-1
0.45357,-0.075689,-1
-0.90815,0.49875,-1
0.97734,-0.27147,-1
0.15002,0.53898,-1
-0.7335,-1.0001,-1
0.96184,-0.67475,-1
0.087891,0.14843,-1
-0.60356,-0.053541,-1
-0.047612,-0.30192,1
-0.89086,-0.30874,-1
0.28141,0.16742,1
0.34439,-0.098787,-1
0.63211,-0.31845,-1
-0.83109,0.13918,-1
0.47553,-0.82542,-1
0.03283,0.39582,-1
-0.20938,0.9305,-1
-1.0056,-0.0054851,-1
0.68743,-0.62546,1
0.50953,-0.39156,-1
0.4402,0.17325,1
-0.6251,-0.42589,-1
-0.25998,-0.26349,-1
-0.13854,0.5242,-1
-0.8676,0.070872,1
-0.45994,0.69229,-1
0.69089,-0.4261,-1
-0.87328,0.29026,-1
0.21998,0.66643,-1
0.70895,0.80357,-1
0.39687,-0.43066,-1
-0.76171,0.84311,-1
-0.29531,-0.48158,-1
-0.8704,0.68331,-1
-0.13529,-0.88781,-1
0.71503,0.19241,-1
-0.85376,-0.19251,-1
0.6666,0.098692,-1
-0.73212,0.22225,1
-0.69667,-0.81363,-1
0.74875,0.29389,-1
-0.89059,0.34986,-1
0.56993,0.16442,-1
0.11188,0.23201,1
0.068129,-0.4979,-1
0.83794,-0.82787,-1
0.23783,-0.84262,-1
-0.15528,0.34579,-1
0.20243,0.17417,-1
-0.71163,0.59814,-1
-0.74132,0.35808,-1
-0.26143,0.0067449,-1
-0.27256,0.70203,-1
0.28497,0.39289,-1
0.17872,-0.8096,-1
0.87644,0.31462,-1
0.19859,-0.090423,1
-0.61828,0.80145,-1
0.053845,-0.9684,-1
-0.79092,-0.91991,-1
-0.19029,0.30378,-1
0.44439,0.2696,1
-0.21354,-0.64793,-1
0.52084,0.84652,-1
0.52203,-0.774,-1
-0.96891,-0.23196,1
-0.16117,-0.1351,-1
0.4461,-0.75984,-1
-0.52544,-0.60601,-1
0.81819,-0.65446,-1
-0.50925,0.4713,1
-0.90503,0.23573,-1
-0.53737,-0.42465,1
0.71769,0.19039,-1
-0.37993,0.19413,-1
-0.21352,-0.40548,-1
-0.98123,-0.58643,-1
-0.25119,-0.45846,-1
0.70337,-0.34344,-1
0.41069,0.20556,1
-0.63539,-1.0041,-1
0.76814,-0.73927,-1
0.23906,-0.38704,-1
-0.62028,0.03832,1
0.5344,0.22982,-1
0.1446,-0.78305,-1
0.40723,-0.92995,-1
-0.81504,-0.14518,-1
0.36142,-0.14183,1
0.58121,-0.74451,-1
0.37382,-0.51602,-1
0.13865,-0.64019,-1
-0.054258,-0.58452,-1
-0.66136,0.18389,-1
0.045288,0.7166,-1
-0.18698,0.076434,1
-0.52044,-0.89506,-1
0.41618,-0.89354,-1
-0.12576,0.74816,-1
-0.89186,0.74116,-1
0.72374,-0.24779,-1
0.69827,0.72825,-1
-0.0026311,0.16212,-1
0.54215,0.2037,-1
-0.049492,0.45951,-1
0.47147,0.27962,1
0.94487,0.78368,-1
0.29013,0.37398,-1
0.31891,-0.10323,-1
0.11318,-0.67669,1
-0.30288,0.62105,-1
0.032316,-0.69672,-1
0.61503,-0.068966,-1
0.82579,-0.95279,-1
-0.66502,0.49948,-1
0.85627,0.70944,-1
0.49984,-0.4717,-1
-0.79472,0.87317,1
-0.32585,0.49367,1
0.68838,-0.67662,-1
-0.80276,-0.074691,-1
-0.90551,0.52011,-1
-0.35823,0.48327,-1
-0.063964,0.60525,-1
-0.026735,-0.71452,-1
-0.58655,-0.60533,-1
-0.24869,0.098456,1
0.34616,-0.56232,-1
0.062754,-0.094239,-1
0.58726,-0.84422,-1
0.92795,-0.77399,-1
0.57299,-0.19367,-1
0.91543,-0.59287,-1
0.22426,0.033734,1
-0.26799,0.46018,-1
-0.39175,-0.11255,-1
-0.23542,-0.51865,-1
-0.34312,-0.76355,-1
0.8957,0.61547,-1
-0.41264,0.52198,-1
-0.47569,0.21249,-1
-0.31158,0.99242,-1
-0.62517,-0.051478,-1
-0.010787,-0.1586,1
0.29219,0.42102,-1
0.78729,-0.00051036,-1
-0.24923,0.81582,-1
-0.71293,0.39574,-1
0.84388,0.45864,-1
-0.32831,0.90809,-1
0.23592,0.88418,-1
0.16682,-0.83349,-1
0.53347,-0.46492,1
0.22073,0.39779,-1
-0.86738,-0.70726,-1
-0.50204,0.097738,-1
-0.4274,-0.76002,-1
-0.75648,-0.78696,-1
0.29666,-0.8438,-1
0.24234,-0.56177,-1
0.64623,0.75907,-1
0.79201,0.043939,-1
0.27296,-0.38715,-1
-0.85447,0.46149,-1
-0.66077,-0.85119,-1
0.35263,0.18876,1
-0.68367,0.84819,-1
-0.77429,0.019623,-1
0.80813,0.60797,-1
-0.87102,-0.24578,-1
-0.79993,-0.73631,-1
0.71,-0.008498,-1
-0.21108,0.17611,1
-0.43755,-0.47403,-1
0.87043,-0.52694,-1
0.92284,-0.26403,-1
-0.33146,-0.94767,1
-0.3242,0.97993,-1
0.35591,-0.50798,-1
0.52967,0.03808,-1
0.16303,0.050518,1
0.08969,0.18408,-1
-0.71747,-0.57931,-1
0.20654,0.9609,-1
-0.41312,-0.84206,-1
-0.82878,-0.7654,-1
0.42019,-0.087657,-1
-0.97279,0.26267,1
-0.23015,0.021729,-1
0.41683,-0.22709,-1
-0.043608,-0.29137,1
-0.18636,0.28827,-1
0.18172,0.093407,1
-0.69659,0.0086331,-1
-0.040424,0.15086,1
0.41343,-1.016,-1
